id	name	node_type
GO:0015826	threonine transport	Phenotype
GO:0034590	L-hydroxyproline transmembrane transporter activity	Phenotype
GO:1903812	L-serine import across plasma membrane	Phenotype
GO:1904273	L-alanine import across plasma membrane	Phenotype
GO:0033300	dehydroascorbic acid transmembrane transporter activity	Phenotype
GO:1990350	glucose transporter complex	Phenotype
GO:0070837	dehydroascorbic acid transport	Phenotype
GO:0032593	insulin-responsive compartment	Phenotype
GO:1990539	fructose import across plasma membrane	Phenotype
GO:0015818	isoleucine transport	Phenotype
GO:0015821	methionine transport	Phenotype
GO:0015823	phenylalanine transport	Phenotype
GO:0015828	tyrosine transport	Phenotype
GO:0015829	valine transport	Phenotype
GO:1902024	L-histidine transport	Phenotype
GO:0000017	alpha-glucoside transport	Phenotype
GO:0015151	alpha-glucoside transmembrane transporter activity	Phenotype
GO:0015371	galactose:sodium symporter activity	Phenotype
GO:0005367	myo-inositol:sodium symporter activity	Phenotype
GO:0015373	monoatomic anion:sodium symporter activity	Phenotype
GO:1904200	iodide transmembrane transport	Phenotype
GO:1904401	cellular response to Thyroid stimulating hormone	Phenotype
GO:0005334	norepinephrine:sodium symporter activity	Phenotype
GO:0090067	regulation of thalamus size	Phenotype
GO:0005368	taurine transmembrane transporter activity	Phenotype
GO:0022858	alanine transmembrane transporter activity	Phenotype
GO:0032328	alanine transport	Phenotype
GO:0005298	proline:sodium symporter activity	Phenotype
GO:0005309	creatine:sodium symporter activity	Phenotype
GO:0015881	creatine transmembrane transport	Phenotype
GO:1903401	L-lysine transmembrane transport	Phenotype
GO:1903810	L-histidine import across plasma membrane	Phenotype
GO:0086092	regulation of the force of heart contraction by cardiac conduction	Phenotype
GO:0090533	cation-transporting ATPase complex	Phenotype
GO:0044309	neuron spine	Phenotype
GO:0051139	metal cation:proton antiporter activity	Phenotype
GO:0070821	tertiary granule membrane	Phenotype
GO:0070634	transepithelial ammonium transport	Phenotype
GO:0015333	peptide:proton symporter activity	Phenotype
GO:0015311	monoamine:proton antiporter activity	Phenotype
GO:0051620	norepinephrine uptake	Phenotype
GO:0005278	acetylcholine:proton antiporter activity	Phenotype
GO:0051630	acetylcholine uptake	Phenotype
GO:0008518	folate:monoatomic anion antiporter activity	Phenotype
GO:0098838	folate transmembrane transport	Phenotype
GO:0140360	cyclic-GMP-AMP transmembrane transporter activity	Phenotype
GO:0140361	cyclic-GMP-AMP transmembrane import across plasma membrane	Phenotype
GO:0071913	citrate secondary active transmembrane transporter activity	Phenotype
GO:0015132	prostaglandin transmembrane transporter activity	Phenotype
GO:0015214	pyrimidine nucleoside transmembrane transporter activity	Phenotype
GO:0015489	putrescine transmembrane transporter activity	Phenotype
GO:0015651	quaternary ammonium group transmembrane transporter activity	Phenotype
GO:0015697	quaternary ammonium group transport	Phenotype
GO:0015847	putrescine transport	Phenotype
GO:0015874	norepinephrine transport	Phenotype
GO:0015888	thiamine transport	Phenotype
GO:0048241	epinephrine transport	Phenotype
GO:0051625	epinephrine uptake	Phenotype
GO:0070715	sodium-dependent organic cation transport	Phenotype
GO:1900749	(R)-carnitine transport	Phenotype
GO:1901235	(R)-carnitine transmembrane transporter activity	Phenotype
GO:1902270	(R)-carnitine transmembrane transport	Phenotype
GO:0051851	host-mediated perturbation of symbiont process	Phenotype
GO:0032642	regulation of chemokine production	Phenotype
GO:0035921	desmosome disassembly	Phenotype
GO:0070563	negative regulation of vitamin D receptor signaling pathway	Phenotype
GO:0090537	CERF complex	Phenotype
GO:0140234	histone H3K23 ubiquitin ligase activity	Phenotype
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	Phenotype
GO:0034719	SMN-Sm protein complex	Phenotype
GO:0034480	phosphatidylcholine phospholipase C activity	Phenotype
GO:0061750	acid sphingomyelin phosphodiesterase activity	Phenotype
GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	Phenotype
GO:0035543	positive regulation of SNARE complex assembly	Phenotype
GO:0051585	negative regulation of dopamine uptake involved in synaptic transmission	Phenotype
GO:0060961	phospholipase D inhibitor activity	Phenotype
GO:1903285	positive regulation of hydrogen peroxide catabolic process	Phenotype
GO:0044393	microspike	Phenotype
GO:0061084	negative regulation of protein refolding	Phenotype
GO:0005687	U4 snRNP	Phenotype
GO:0071209	U7 snRNA binding	Phenotype
GO:0030905	retromer, tubulation complex	Phenotype
GO:0004772	sterol O-acyltransferase activity	Phenotype
GO:0032839	dendrite cytoplasm	Phenotype
GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	Phenotype
GO:0051160	xylitol catabolic process	Phenotype
GO:0051164	xylitol metabolic process	Phenotype
GO:0038020	insulin receptor recycling	Phenotype
GO:1902955	positive regulation of early endosome to recycling endosome transport	Phenotype
GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	Phenotype
GO:1902044	regulation of Fas signaling pathway	Phenotype
GO:0141090	protein serine pyrophosphorylase activity	Phenotype
GO:0051228	mitotic spindle disassembly	Phenotype
GO:0008091	spectrin	Phenotype
GO:0098885	modification of postsynaptic actin cytoskeleton	Phenotype
GO:0034139	regulation of toll-like receptor 3 signaling pathway	Phenotype
GO:0035306	positive regulation of dephosphorylation	Phenotype
GO:2001286	regulation of caveolin-mediated endocytosis	Phenotype
GO:1901077	regulation of relaxation of muscle	Phenotype
GO:0010736	serum response element binding	Phenotype
GO:0048500	signal recognition particle	Phenotype
GO:0030942	endoplasmic reticulum signal peptide binding	Phenotype
GO:0005047	signal recognition particle binding	Phenotype
GO:0005785	signal recognition particle receptor complex	Phenotype
GO:0071045	nuclear histone mRNA catabolic process	Phenotype
GO:0051096	positive regulation of helicase activity	Phenotype
GO:0004994	somatostatin receptor activity	Phenotype
GO:0046725	negative regulation by virus of viral protein levels in host cell	Phenotype
GO:0070721	ISGF3 complex	Phenotype
GO:0038026	reelin-mediated signaling pathway	Phenotype
GO:1903403	negative regulation of renal phosphate excretion	Phenotype
GO:0006068	ethanol catabolic process	Phenotype
GO:0047894	flavonol 3-sulfotransferase activity	Phenotype
GO:0140535	intracellular protein-containing complex	Phenotype
GO:0018958	phenol-containing compound metabolic process	Phenotype
GO:0090174	organelle membrane fusion	Phenotype
GO:0016230	sphingomyelin phosphodiesterase activator activity	Phenotype
GO:2000367	regulation of acrosomal vesicle exocytosis	Phenotype
GO:0030348	syntaxin-3 binding	Phenotype
GO:0045955	negative regulation of calcium ion-dependent exocytosis	Phenotype
GO:0047685	amine sulfotransferase activity	Phenotype
GO:0004027	alcohol sulfotransferase activity	Phenotype
GO:0047704	bile-salt sulfotransferase activity	Phenotype
GO:0140870	RNA polymerase inhibitor activity	Phenotype
GO:0160239	transcription pausing by RNA polymerase II	Phenotype
GO:0035945	mitochondrial ncRNA surveillance	Phenotype
GO:0035946	mitochondrial mRNA surveillance	Phenotype
GO:2000827	mitochondrial RNA surveillance	Phenotype
GO:0097020	COPII receptor activity	Phenotype
GO:0046015	regulation of transcription by glucose	Phenotype
GO:0061773	eNoSc complex	Phenotype
GO:0035579	specific granule membrane	Phenotype
GO:0016170	interleukin-15 receptor binding	Phenotype
GO:0031835	substance P receptor binding	Phenotype
GO:0031836	neuromedin K receptor binding	Phenotype
GO:0031837	substance K receptor binding	Phenotype
GO:0016497	substance K receptor activity	Phenotype
GO:0071403	cellular response to high density lipoprotein particle stimulus	Phenotype
GO:0016496	substance P receptor activity	Phenotype
GO:0016498	neuromedin K receptor activity	Phenotype
GO:0160207	positive regulation of androgen receptor signaling pathway	Phenotype
GO:1905502	acetyl-CoA binding	Phenotype
GO:0070761	pre-snoRNP complex	Phenotype
GO:1905269	positive regulation of chromatin organization	Phenotype
GO:0015433	ABC-type peptide antigen transporter activity	Phenotype
GO:0042825	TAP complex	Phenotype
GO:0002489	antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent	Phenotype
GO:0046968	peptide antigen transport	Phenotype
GO:0002398	MHC class Ib protein complex assembly	Phenotype
GO:0141100	tRNA (guanine(18)-2'-O)-methyltransferase activity	Phenotype
GO:0046782	regulation of viral transcription	Phenotype
GO:0004829	threonine-tRNA ligase activity	Phenotype
GO:0006435	threonyl-tRNA aminoacylation	Phenotype
GO:0060017	parathyroid gland development	Phenotype
GO:0051891	positive regulation of cardioblast differentiation	Phenotype
GO:0004796	thromboxane-A synthase activity	Phenotype
GO:0106256	hydroperoxy icosatetraenoate dehydratase activity	Phenotype
GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	Phenotype
GO:0035623	renal D-glucose absorption	Phenotype
GO:0048625	myoblast fate commitment	Phenotype
GO:0097210	response to gonadotropin-releasing hormone	Phenotype
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	Phenotype
GO:0140552	TEAD-YAP complex	Phenotype
GO:0010543	regulation of platelet activation	Phenotype
GO:0003964	RNA-directed DNA polymerase activity	Phenotype
GO:1904792	positive regulation of shelterin complex assembly	Phenotype
GO:1904850	negative regulation of establishment of protein localization to telomere	Phenotype
GO:1904911	negative regulation of establishment of RNA localization to telomere	Phenotype
GO:1905839	negative regulation of telomeric D-loop disassembly	Phenotype
GO:0031627	telomeric loop formation	Phenotype
GO:0032208	negative regulation of telomere maintenance via recombination	Phenotype
GO:1904430	negative regulation of t-circle formation	Phenotype
GO:0001172	RNA-templated transcription	Phenotype
GO:0006278	RNA-templated DNA biosynthetic process	Phenotype
GO:0098680	template-free RNA nucleotidyltransferase	Phenotype
GO:1990572	TERT-RMRP complex	Phenotype
GO:0004998	transferrin receptor activity	Phenotype
GO:0140298	endocytic iron import into cell	Phenotype
GO:0045830	positive regulation of isotype switching	Phenotype
GO:0034714	type III transforming growth factor beta receptor binding	Phenotype
GO:0048298	positive regulation of isotype switching to IgA isotypes	Phenotype
GO:0099126	transforming growth factor beta complex	Phenotype
GO:0051794	regulation of timing of catagen	Phenotype
GO:0051795	positive regulation of timing of catagen	Phenotype
GO:0032354	response to follicle-stimulating hormone	Phenotype
GO:0034699	response to luteinizing hormone	Phenotype
GO:0070123	transforming growth factor beta receptor activity, type III	Phenotype
GO:0018277	protein deamination	Phenotype
GO:0050568	protein-glutamine glutaminase activity	Phenotype
GO:0120295	histone serotonyltransferase activity	Phenotype
GO:0120297	histone dopaminyltransferase activity	Phenotype
GO:0120299	peptide histaminyltransferase activity	Phenotype
GO:1904015	cellular response to serotonin	Phenotype
GO:0002581	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	Phenotype
GO:0002605	negative regulation of dendritic cell antigen processing and presentation	Phenotype
GO:0010751	negative regulation of nitric oxide mediated signal transduction	Phenotype
GO:0070052	collagen V binding	Phenotype
GO:0141151	negative regulation of nitric oxide-cGMP mediated signal transduction	Phenotype
GO:0001161	intronic transcription regulatory region sequence-specific DNA binding	Phenotype
GO:0031259	uropod membrane	Phenotype
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	Phenotype
GO:0035663	Toll-like receptor 2 binding	Phenotype
GO:0038123	toll-like receptor TLR1:TLR2 signaling pathway	Phenotype
GO:0042495	detection of triacyl bacterial lipopeptide	Phenotype
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	Phenotype
GO:0042496	detection of diacyl bacterial lipopeptide	Phenotype
GO:0042497	triacyl lipopeptide binding	Phenotype
GO:1903974	positive regulation of cellular response to macrophage colony-stimulating factor stimulus	Phenotype
GO:0098670	entry receptor-mediated virion attachment to host cell	Phenotype
GO:0003788	actin monomer sequestering activity	Phenotype
GO:1990963	establishment of blood-retinal barrier	Phenotype
GO:0036143	kringle domain binding	Phenotype
GO:0002439	chronic inflammatory response to antigenic stimulus	Phenotype
GO:0043242	negative regulation of protein-containing complex disassembly	Phenotype
GO:0061048	negative regulation of branching involved in lung morphogenesis	Phenotype
GO:1901647	positive regulation of synoviocyte proliferation	Phenotype
GO:2000334	positive regulation of blood microparticle formation	Phenotype
GO:0035871	protein K11-linked deubiquitination	Phenotype
GO:1905590	fibronectin fibril organization	Phenotype
GO:0031014	troponin T binding	Phenotype
GO:0072717	cellular response to actinomycin D	Phenotype
GO:0097252	oligodendrocyte apoptotic process	Phenotype
GO:0008119	thiopurine S-methyltransferase activity	Phenotype
GO:0031247	actin rod assembly	Phenotype
GO:2001236	regulation of extrinsic apoptotic signaling pathway	Phenotype
GO:1905669	TORC1 complex assembly	Phenotype
GO:1905670	TORC2 complex disassembly	Phenotype
GO:0099170	postsynaptic modulation of chemical synaptic transmission	Phenotype
GO:0043405	regulation of MAP kinase activity	Phenotype
GO:1903551	regulation of extracellular exosome assembly	Phenotype
GO:1903774	positive regulation of viral budding via host ESCRT complex	Phenotype
GO:0038194	thyroid-stimulating hormone signaling pathway	Phenotype
GO:1904588	cellular response to glycoprotein	Phenotype
GO:1905229	cellular response to thyrotropin-releasing hormone	Phenotype
GO:1905281	positive regulation of retrograde transport, endosome to Golgi	Phenotype
GO:0035928	rRNA import into mitochondrion	Phenotype
GO:0051029	rRNA transport	Phenotype
GO:0035995	detection of muscle stretch	Phenotype
GO:1990733	titin-telethonin complex	Phenotype
GO:0120160	intraciliary transport particle A binding	Phenotype
GO:2000793	cell proliferation involved in heart valve development	Phenotype
GO:0050137	NADPH peroxidase activity	Phenotype
GO:0002222	stimulatory killer cell immunoglobulin-like receptor signaling pathway	Phenotype
GO:0034241	positive regulation of macrophage fusion	Phenotype
GO:0030867	rough endoplasmic reticulum membrane	Phenotype
GO:0019782	ISG15 activating enzyme activity	Phenotype
GO:0032020	ISG15-protein conjugation	Phenotype
GO:0042296	ISG15 transferase activity	Phenotype
GO:1904153	negative regulation of retrograde protein transport, ER to cytosol	Phenotype
GO:0044388	small protein activating enzyme binding	Phenotype
GO:1990234	transferase complex	Phenotype
GO:0001165	RNA polymerase I cis-regulatory region sequence-specific DNA binding	Phenotype
GO:0015740	C4-dicarboxylate transport	Phenotype
GO:0140787	phosphate ion uniporter activity	Phenotype
GO:0036501	UFD1-NPL4 complex	Phenotype
GO:0044211	CTP salvage	Phenotype
GO:0097510	base-excision repair, AP site formation via deaminated base removal	Phenotype
GO:0031685	adenosine receptor binding	Phenotype
GO:0008121	quinol-cytochrome-c reductase activity	Phenotype
GO:0006787	porphyrin-containing compound catabolic process	Phenotype
GO:0035520	monoubiquitinated protein deubiquitination	Phenotype
GO:0071065	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex	Phenotype
GO:1904702	regulation of protein localization to adherens junction	Phenotype
GO:0061857	endoplasmic reticulum stress-induced pre-emptive quality control	Phenotype
GO:0072389	flavin adenine dinucleotide catabolic process	Phenotype
GO:1990730	VCP-NSFL1C complex	Phenotype
GO:0038185	nuclear receptor-mediated bile acid signaling pathway	Phenotype
GO:0038186	bile acid nuclear receptor activity	Phenotype
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	Phenotype
GO:0038190	VEGF-activated neuropilin signaling pathway	Phenotype
GO:0043183	vascular endothelial growth factor receptor 1 binding	Phenotype
GO:0097533	cellular stress response to acid chemical	Phenotype
GO:1990150	VEGF-A complex	Phenotype
GO:0036454	growth factor complex	Phenotype
GO:0043185	vascular endothelial growth factor receptor 3 binding	Phenotype
GO:0060327	cytoplasmic actin-based contraction involved in cell motility	Phenotype
GO:1902207	positive regulation of interleukin-2-mediated signaling pathway	Phenotype
GO:0004999	vasoactive intestinal polypeptide receptor activity	Phenotype
GO:0160133	bicarbonate channel activity	Phenotype
GO:0050955	thermoception	Phenotype
GO:1901594	response to capsazepine	Phenotype
GO:0141003	histone H2AX kinase activity	Phenotype
GO:2000659	regulation of interleukin-1-mediated signaling pathway	Phenotype
GO:0032488	Cdc42 protein signal transduction	Phenotype
GO:0061184	positive regulation of dermatome development	Phenotype
GO:0005115	receptor tyrosine kinase-like orphan receptor binding	Phenotype
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	Phenotype
GO:1904891	positive regulation of excitatory synapse assembly	Phenotype
GO:0021871	forebrain regionalization	Phenotype
GO:0060197	cloacal septation	Phenotype
GO:0060484	lung-associated mesenchyme development	Phenotype
GO:0060675	ureteric bud morphogenesis	Phenotype
GO:0045048	protein insertion into ER membrane	Phenotype
GO:0009114	hypoxanthine catabolic process	Phenotype
GO:0070674	hypoxanthine dehydrogenase activity	Phenotype
GO:0010836	negative regulation of protein ADP-ribosylation	Phenotype
GO:0032356	oxidized DNA binding	Phenotype
GO:0160002	ADP-D-ribose modification-dependent protein binding	Phenotype
GO:0051351	positive regulation of ligase activity	Phenotype
GO:0070975	FHA domain binding	Phenotype
GO:1905913	negative regulation of calcium ion export across plasma membrane	Phenotype
GO:0006713	glucocorticoid catabolic process	Phenotype
GO:0090168	Golgi reassembly	Phenotype
GO:0045059	positive thymic T cell selection	Phenotype
GO:0072707	cellular response to sodium dodecyl sulfate	Phenotype
GO:0043076	megasporocyte nucleus	Phenotype
GO:0140826	zinc:proton antiporter activity	Phenotype
GO:0140882	zinc export across plasma membrane	Phenotype
GO:0140914	zinc ion import into secretory vesicle	Phenotype
GO:0140916	zinc ion import into lysosome	Phenotype
GO:0035804	structural constituent of egg coat	Phenotype
GO:0035805	egg coat	Phenotype
GO:0060046	regulation of acrosome reaction	Phenotype
GO:2000360	negative regulation of binding of sperm to zona pellucida	Phenotype
GO:2000368	positive regulation of acrosomal vesicle exocytosis	Phenotype
GO:0036213	contractile ring contraction	Phenotype
GO:1904093	negative regulation of autophagic cell death	Phenotype
GO:0036057	slit diaphragm	Phenotype
GO:0072249	metanephric podocyte development	Phenotype
GO:0043237	laminin-1 binding	Phenotype
GO:0072278	metanephric comma-shaped body morphogenesis	Phenotype
GO:0038147	C-X-C motif chemokine 12 receptor activity	Phenotype
GO:0070203	regulation of establishment of protein localization to telomere	Phenotype
GO:1905279	regulation of retrograde transport, endosome to Golgi	Phenotype
GO:0007174	epidermal growth factor catabolic process	Phenotype
GO:0048524	positive regulation of viral process	Phenotype
GO:0036506	maintenance of unfolded protein	Phenotype
GO:0071818	BAT3 complex	Phenotype
GO:0000346	transcription export complex	Phenotype
GO:1905344	prostaglandin catabolic process	Phenotype
GO:0046469	platelet activating factor metabolic process	Phenotype
GO:0062234	platelet activating factor catabolic process	Phenotype
GO:0035305	negative regulation of dephosphorylation	Phenotype
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	Phenotype
GO:0099601	regulation of neurotransmitter receptor activity	Phenotype
GO:0140017	histone H3K18cr reader activity	Phenotype
GO:0140019	histone H3K9cr reader activity	Phenotype
GO:0140038	histone H3K27cr reader activity	Phenotype
GO:1990876	cytoplasmic side of nuclear pore	Phenotype
GO:0015880	coenzyme A transport	Phenotype
GO:1903920	positive regulation of actin filament severing	Phenotype
GO:0120184	negative regulation of focal adhesion disassembly	Phenotype
GO:0035501	MH1 domain binding	Phenotype
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	Phenotype
GO:0030991	intraciliary transport particle A	Phenotype
GO:1904556	L-tryptophan transmembrane transport	Phenotype
GO:0098640	integrin binding involved in cell-matrix adhesion	Phenotype
GO:0009368	endopeptidase Clp complex	Phenotype
GO:1990738	pseudouridine 5'-phosphatase activity	Phenotype
GO:0016411	acylglycerol O-acyltransferase activity	Phenotype
GO:0051264	mono-olein transacylation activity	Phenotype
GO:0051265	diolein transacylation activity	Phenotype
GO:0180017	K11-linked deubiquitinase activity	Phenotype
GO:2000204	negative regulation of ribosomal large subunit export from nucleus	Phenotype
GO:0072423	response to DNA damage checkpoint signaling	Phenotype
GO:2000719	negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric	Phenotype
GO:0033791	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity	Phenotype
GO:1904885	beta-catenin destruction complex assembly	Phenotype
GO:0032423	regulation of mismatch repair	Phenotype
GO:0010571	positive regulation of nuclear cell cycle DNA replication	Phenotype
GO:0061299	retina vasculature morphogenesis in camera-type eye	Phenotype
GO:0042666	negative regulation of ectodermal cell fate specification	Phenotype
GO:0033906	hyaluronoglucuronidase activity	Phenotype
GO:1990706	MAD1 complex	Phenotype
GO:0141193	nuclear receptor-mediated signaling pathway	Phenotype
GO:1903059	regulation of protein lipidation	Phenotype
GO:1903349	omegasome membrane	Phenotype
GO:0070925	organelle assembly	Phenotype
GO:0008336	gamma-butyrobetaine dioxygenase activity	Phenotype
GO:0016287	glycerone-phosphate O-acyltransferase activity	Phenotype
GO:0017158	regulation of calcium ion-dependent exocytosis	Phenotype
GO:0006478	peptidyl-tyrosine sulfation	Phenotype
GO:0090535	WICH complex	Phenotype
GO:1905213	negative regulation of mitotic chromosome condensation	Phenotype
GO:0017122	protein N-acetylglucosaminyltransferase complex	Phenotype
GO:0160076	negative regulation of non-canonical inflammasome complex assembly	Phenotype
GO:0090663	galanin-activated signaling pathway	Phenotype
GO:0099519	dense core granule cytoskeletal transport	Phenotype
GO:0005304	L-valine transmembrane transporter activity	Phenotype
GO:0051956	negative regulation of amino acid transport	Phenotype
GO:0098846	podocyte foot	Phenotype
GO:1903785	L-valine transmembrane transport	Phenotype
GO:0030913	paranodal junction assembly	Phenotype
GO:0140218	histone methacryltransferase activity	Phenotype
GO:0060800	regulation of cell differentiation involved in embryonic placenta development	Phenotype
GO:0032304	negative regulation of icosanoid secretion	Phenotype
GO:0042361	menaquinone catabolic process	Phenotype
GO:0042376	phylloquinone catabolic process	Phenotype
GO:0042377	vitamin K catabolic process	Phenotype
GO:0052869	arachidonate omega-hydroxylase activity	Phenotype
GO:0052871	alpha-tocopherol omega-hydroxylase activity	Phenotype
GO:0051835	positive regulation of synapse structural plasticity	Phenotype
GO:0008609	alkylglycerone-phosphate synthase activity	Phenotype
GO:0008127	quercetin 2,3-dioxygenase activity	Phenotype
GO:0014898	cardiac muscle hypertrophy in response to stress	Phenotype
GO:0000445	THO complex part of transcription export complex	Phenotype
GO:0004502	kynurenine 3-monooxygenase activity	Phenotype
GO:0006437	tyrosyl-tRNA aminoacylation	Phenotype
GO:0090288	negative regulation of cellular response to growth factor stimulus	Phenotype
GO:0019119	phenanthrene-9,10-epoxide hydrolase activity	Phenotype
GO:0006663	platelet activating factor biosynthetic process	Phenotype
GO:0046475	glycerophospholipid catabolic process	Phenotype
GO:0090671	telomerase RNA localization to Cajal body	Phenotype
GO:0042392	sphingosine-1-phosphate phosphatase activity	Phenotype
GO:0106235	ceramide-1-phosphate phosphatase activity	Phenotype
GO:0002945	cyclin K-CDK13 complex	Phenotype
GO:0047024	5-alpha-androstane-3-beta,17-beta-diol dehydrogenase (NADP+) activity	Phenotype
GO:0062175	brexanolone catabolic process	Phenotype
GO:0003963	RNA-3'-phosphate cyclase activity	Phenotype
GO:0003273	cell migration involved in endocardial cushion formation	Phenotype
GO:0016488	farnesol catabolic process	Phenotype
GO:0036131	prostaglandin D2 11-ketoreductase activity	Phenotype
GO:0043170	macromolecule metabolic process	Phenotype
GO:0047020	15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity	Phenotype
GO:0047787	Delta4-3-oxosteroid 5beta-reductase activity	Phenotype
GO:0071384	cellular response to corticosteroid stimulus	Phenotype
GO:0015126	canalicular bile acid transmembrane transporter activity	Phenotype
GO:0015432	ABC-type bile acid transporter activity	Phenotype
GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	Phenotype
GO:0110027	negative regulation of DNA strand resection involved in replication fork processing	Phenotype
GO:1904355	positive regulation of telomere capping	Phenotype
GO:0075525	viral translational termination-reinitiation	Phenotype
GO:0098594	mucin granule	Phenotype
GO:1903531	negative regulation of secretion by cell	Phenotype
GO:0098780	response to mitochondrial depolarisation	Phenotype
GO:0030294	receptor signaling protein tyrosine kinase inhibitor activity	Phenotype
GO:0120134	proximal portion of axoneme	Phenotype
GO:0120229	protein localization to motile cilium	Phenotype
GO:0008499	N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity	Phenotype
GO:0015164	glucuronoside transmembrane transporter activity	Phenotype
GO:0071714	icosanoid transmembrane transporter activity	Phenotype
GO:2000642	negative regulation of early endosome to late endosome transport	Phenotype
GO:0048205	COPI coating of Golgi vesicle	Phenotype
GO:0061162	establishment of monopolar cell polarity	Phenotype
GO:0097111	endoplasmic reticulum-Golgi intermediate compartment organization	Phenotype
GO:1903420	protein localization to endoplasmic reticulum tubular network	Phenotype
GO:0034708	methyltransferase complex	Phenotype
GO:0160130	mRNA cap methyltransferase RNMT:RAMAC complex	Phenotype
GO:0008192	RNA guanylyltransferase activity	Phenotype
GO:0097343	ripoptosome assembly	Phenotype
GO:0002418	immune response to tumor cell	Phenotype
GO:0002846	regulation of T cell tolerance induction to tumor cell	Phenotype
GO:1905675	negative regulation of adaptive immune memory response	Phenotype
GO:0030666	endocytic vesicle membrane	Phenotype
GO:0061502	early endosome to recycling endosome transport	Phenotype
GO:0098837	postsynaptic recycling endosome	Phenotype
GO:1902954	regulation of early endosome to recycling endosome transport	Phenotype
GO:0060304	regulation of phosphatidylinositol dephosphorylation	Phenotype
GO:0030688	preribosome, small subunit precursor	Phenotype
GO:0070651	nonfunctional rRNA decay	Phenotype
GO:0071359	cellular response to dsRNA	Phenotype
GO:1990786	cellular response to dsDNA	Phenotype
GO:0036463	TRAIL receptor activity	Phenotype
GO:0045244	succinate-CoA ligase complex (GDP-forming)	Phenotype
GO:0016878	acid-thiol ligase activity	Phenotype
GO:0140118	histone H3K23ac reader activity	Phenotype
GO:0042008	interleukin-18 receptor activity	Phenotype
GO:0042007	interleukin-18 binding	Phenotype
GO:0180047	dolichol phosphate mannose biosynthetic process	Phenotype
GO:0050784	cocaine catabolic process	Phenotype
GO:0071273	morphine catabolic process	Phenotype
GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	Phenotype
GO:0032701	negative regulation of interleukin-18 production	Phenotype
GO:0003921	GMP synthase activity	Phenotype
GO:0140229	histone isonicotinyllysine deisonicotinylase activity	Phenotype
GO:0160008	protein decrotonylase activity	Phenotype
GO:0072139	glomerular parietal epithelial cell differentiation	Phenotype
GO:0002101	tRNA wobble cytosine modification	Phenotype
GO:0006448	regulation of translational elongation	Phenotype
GO:0160290	2-oxoglutarate-dependent tRNA 5-methylcytidine formyltransferase activity	Phenotype
GO:1990983	regulation of translational initiation by tRNA modification	Phenotype
GO:1990984	tRNA demethylase activity	Phenotype
GO:0035686	sperm fibrous sheath	Phenotype
GO:0120212	sperm head-tail coupling apparatus	Phenotype
GO:1905143	eukaryotic translation initiation factor 2 complex assembly	Phenotype
GO:0017159	pantetheine hydrolase activity	Phenotype
GO:1905719	protein localization to perinuclear region of cytoplasm	Phenotype
GO:0015878	biotin transport	Phenotype
GO:0090482	vitamin transmembrane transporter activity	Phenotype
GO:1905161	protein localization to phagocytic vesicle	Phenotype
GO:0016446	somatic hypermutation of immunoglobulin genes	Phenotype
GO:1904562	phosphatidylinositol 5-phosphate metabolic process	Phenotype
GO:0002906	negative regulation of mature B cell apoptotic process	Phenotype
GO:0003360	brainstem development	Phenotype
GO:0048483	autonomic nervous system development	Phenotype
GO:1905413	regulation of dense core granule exocytosis	Phenotype
GO:0019805	quinolinate biosynthetic process	Phenotype
GO:0030429	kynureninase activity	Phenotype
GO:0034516	response to vitamin B6	Phenotype
GO:1901027	dextrin catabolic process	Phenotype
GO:0035523	protein K29-linked deubiquitination	Phenotype
GO:0050211	procollagen galactosyltransferase activity	Phenotype
GO:0180062	protein O-linked glycosylation via galactose	Phenotype
GO:0001188	RNA polymerase I preinitiation complex assembly	Phenotype
GO:0070860	RNA polymerase I core factor complex	Phenotype
GO:0019153	protein-disulfide reductase (glutathione) activity	Phenotype
GO:0001567	cholesterol 25-hydroxylase activity	Phenotype
GO:1903914	negative regulation of fusion of virus membrane with host plasma membrane	Phenotype
