source	target	reference	reference_source
DED000744	5327	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3605	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	4318	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	6403	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	3586	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	6401	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	3552	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	4314	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	958	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	4318	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	7077	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	4318	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	3122	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5054	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	3383	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	7077	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	3569	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	112744	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	4314	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	3552	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	5327	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000914	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000914	3791	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000914	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000914	112744	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	1435	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	1282	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	5327	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	4318	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	3586	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	7056	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	969	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000649	7056	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000649	969	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	1956	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	5732	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	5054	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	6403	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	1956	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	952	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	58	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	1277	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	1281	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	1282	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	5054	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	4314	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000646	6373	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000907	1956	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000194	3122	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000194	3552	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000194	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000194	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
