source	target	reference	reference_source
71	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
72	GO:0005615	PMID:23580065	Gene Ontology (GO) - Experimental Evidence
72	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
72	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
81	GO:0005615	PMID:16502470	Gene Ontology (GO) - Experimental Evidence
81	GO:0005634	PMID:9508771|PMID:22351778|PMID:25411248	Gene Ontology (GO) - Experimental Evidence
81	GO:0005737	PMID:16791210	Gene Ontology (GO) - Experimental Evidence
81	GO:0005737	PMID:9508771|PMID:22351778|PMID:25411248	Gene Ontology (GO) - Experimental Evidence
81	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
81	GO:0015629	PMID:15048094	Gene Ontology (GO) - Experimental Evidence
81	GO:0048471	PMID:15619032	Gene Ontology (GO) - Experimental Evidence
81	GO:0070062	PMID:19199708|PMID:20458337|PMID:21362503|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
86	GO:0000785	PMID:16217013	Gene Ontology (GO) - Experimental Evidence
86	GO:0005634	PMID:18026119	Gene Ontology (GO) - Experimental Evidence
86	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
86	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
87	GO:0001725	PMID:11223950	Gene Ontology (GO) - Experimental Evidence
87	GO:0001726	PMID:11223950	Gene Ontology (GO) - Experimental Evidence
87	GO:0005615	PMID:16502470	Gene Ontology (GO) - Experimental Evidence
87	GO:0005737	PMID:16464232|PMID:23434115	Gene Ontology (GO) - Experimental Evidence
87	GO:0005911	PMID:11223950	Gene Ontology (GO) - Experimental Evidence
87	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
87	GO:0005925	PMID:11223950	Gene Ontology (GO) - Experimental Evidence
87	GO:0005925	PMID:16807302	Gene Ontology (GO) - Experimental Evidence
87	GO:0030018	PMID:7750553	Gene Ontology (GO) - Experimental Evidence
87	GO:0042995	PMID:16464232	Gene Ontology (GO) - Experimental Evidence
87	GO:0070062	PMID:19056867|PMID:19199708|PMID:21362503|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
88	GO:0005925	PMID:16807302	Gene Ontology (GO) - Experimental Evidence
88	GO:0030018	PMID:19932097|PMID:19943616|PMID:25433700	Gene Ontology (GO) - Experimental Evidence
88	GO:0030175	PMID:12356918	Gene Ontology (GO) - Experimental Evidence
88	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
89	GO:0005925	PMID:16807302	Gene Ontology (GO) - Experimental Evidence
89	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
90	GO:0005886	PMID:8242742	Gene Ontology (GO) - Experimental Evidence
91	GO:0005886	PMID:9032295	Gene Ontology (GO) - Experimental Evidence
91	GO:0009986	PMID:12665502	Gene Ontology (GO) - Experimental Evidence
92	GO:0005737	PMID:14738881	Gene Ontology (GO) - Experimental Evidence
93	GO:0005737	PMID:14738881	Gene Ontology (GO) - Experimental Evidence
94	GO:0005886	PMID:8242742|PMID:26176610	Gene Ontology (GO) - Experimental Evidence
94	GO:0009986	PMID:8242742	Gene Ontology (GO) - Experimental Evidence
95	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
95	GO:0070062	PMID:21082674	Gene Ontology (GO) - Experimental Evidence
98	GO:0005739	PMID:34800366	Gene Ontology (GO) - Experimental Evidence
100	GO:0005764	PMID:8452534	Gene Ontology (GO) - Experimental Evidence
100	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
100	GO:0009897	PMID:7759315|PMID:16670267	Gene Ontology (GO) - Experimental Evidence
100	GO:0009986	PMID:7594462|PMID:11772392	Gene Ontology (GO) - Experimental Evidence
100	GO:0016020	PMID:11999881	Gene Ontology (GO) - Experimental Evidence
101	GO:0002102	PMID:15220135	Gene Ontology (GO) - Experimental Evidence
101	GO:0005737	PMID:18397961	Gene Ontology (GO) - Experimental Evidence
101	GO:0005886	PMID:17548643|PMID:18397961	Gene Ontology (GO) - Experimental Evidence
101	GO:0009986	PMID:17548643	Gene Ontology (GO) - Experimental Evidence
101	GO:0032010	PMID:17548643	Gene Ontology (GO) - Experimental Evidence
101	GO:0032127	PMID:17548643	Gene Ontology (GO) - Experimental Evidence
101	GO:0042581	PMID:17548643	Gene Ontology (GO) - Experimental Evidence
101	GO:0070820	PMID:17548643	Gene Ontology (GO) - Experimental Evidence
102	GO:0005794	PMID:12475894	Gene Ontology (GO) - Experimental Evidence
102	GO:0005798	PMID:12475894	Gene Ontology (GO) - Experimental Evidence
102	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
102	GO:0005886	PMID:20624979|PMID:28164773	Gene Ontology (GO) - Experimental Evidence
102	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
102	GO:0009986	PMID:12475894|PMID:23035126|PMID:23091066	Gene Ontology (GO) - Experimental Evidence
102	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
102	GO:0070062	PMID:20458337	Gene Ontology (GO) - Experimental Evidence
102	GO:0097038	PMID:23091066	Gene Ontology (GO) - Experimental Evidence
102	GO:0097060	PMID:23676497	Gene Ontology (GO) - Experimental Evidence
102	GO:0097197	PMID:23035126	Gene Ontology (GO) - Experimental Evidence
103	GO:0005634	PMID:18362360|PMID:19124606|PMID:23622242|PMID:28355180	Gene Ontology (GO) - Experimental Evidence
103	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
103	GO:0005730	PMID:-	Gene Ontology (GO) - Experimental Evidence
103	GO:0005737	PMID:19124606|PMID:23622242|PMID:28355180	Gene Ontology (GO) - Experimental Evidence
103	GO:0005739	PMID:34800366	Gene Ontology (GO) - Experimental Evidence
103	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
104	GO:0005634	PMID:8995285|PMID:32220291	Gene Ontology (GO) - Experimental Evidence
104	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
104	GO:0005730	PMID:18178553|PMID:21289159|PMID:32220291	Gene Ontology (GO) - Experimental Evidence
107	GO:0005886	PMID:11549699	Gene Ontology (GO) - Experimental Evidence
107	GO:0070062	PMID:19056867	Gene Ontology (GO) - Experimental Evidence
108	GO:0005737	PMID:11549699	Gene Ontology (GO) - Experimental Evidence
108	GO:0005886	PMID:11549699	Gene Ontology (GO) - Experimental Evidence
109	GO:0005737	PMID:11549699	Gene Ontology (GO) - Experimental Evidence
109	GO:0005886	PMID:11549699	Gene Ontology (GO) - Experimental Evidence
109	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
111	GO:0016020	PMID:15385642	Gene Ontology (GO) - Experimental Evidence
113	GO:0016020	PMID:11113152	Gene Ontology (GO) - Experimental Evidence
115	GO:0005886	PMID:10987815	Gene Ontology (GO) - Experimental Evidence
115	GO:0016020	PMID:9628827	Gene Ontology (GO) - Experimental Evidence
118	GO:0005634	PMID:16289097	Gene Ontology (GO) - Experimental Evidence
118	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
118	GO:0005737	PMID:25978380	Gene Ontology (GO) - Experimental Evidence
118	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
118	GO:0005912	PMID:25978380	Gene Ontology (GO) - Experimental Evidence
118	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
119	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
